Array count,Array size,Sorter,Time
40,136,own sorting network,3926084400
40,136,openmp sorting network,2720000
40,136,sequential sorting network,2625300
40,136,std::sort,1036000
50,136,own sorting network,5852471800
50,136,openmp sorting network,3981600
50,136,sequential sorting network,3929700
50,136,std::sort,1538300
60,136,own sorting network,8217227100
60,136,openmp sorting network,5658200
60,136,sequential sorting network,5577600
60,136,std::sort,2193000
70,136,own sorting network,10932381300
70,136,openmp sorting network,8021000
70,136,sequential sorting network,7518000
70,136,std::sort,2945600
80,136,own sorting network,13793190800
80,136,openmp sorting network,10544600
80,136,sequential sorting network,9879100
80,136,std::sort,3837700
90,136,own sorting network,17161012700
90,136,openmp sorting network,13209100
90,136,sequential sorting network,13002400
90,136,std::sort,4975100
100,136,own sorting network,21144191000
100,136,openmp sorting network,16629900
100,136,sequential sorting network,16772800
100,136,std::sort,6144300
10,144,own sorting network,347832800
10,144,openmp sorting network,343900
10,144,sequential sorting network,307300
10,144,std::sort,139700
20,144,own sorting network,1009375400
20,144,openmp sorting network,937100
20,144,sequential sorting network,1436300
20,144,std::sort,376600
30,144,own sorting network,1977205300
30,144,openmp sorting network,1832800
30,144,sequential sorting network,2608600
30,144,std::sort,1003000
40,144,own sorting network,3234836600
40,144,openmp sorting network,2977900
40,144,sequential sorting network,3747700
40,144,std::sort,1469200
50,144,own sorting network,4981221900
50,144,openmp sorting network,4413900
50,144,sequential sorting network,5183100
50,144,std::sort,2044400
60,144,own sorting network,6886361600
60,144,openmp sorting network,6075400
60,144,sequential sorting network,6946600
60,144,std::sort,2711000
70,144,own sorting network,9030499100
70,144,openmp sorting network,8104600
70,144,sequential sorting network,8973600
70,144,std::sort,3853000
80,144,own sorting network,11600466900
80,144,openmp sorting network,10247100
80,144,sequential sorting network,11163900
80,144,std::sort,4703600
90,144,own sorting network,14424704900
90,144,openmp sorting network,12736300
90,144,sequential sorting network,13583200
90,144,std::sort,5690300
100,144,own sorting network,18036211300
100,144,openmp sorting network,15681500
100,144,sequential sorting network,16785100
100,144,std::sort,7965000
10,152,own sorting network,344609300
10,152,openmp sorting network,369100
10,152,sequential sorting network,337000
10,152,std::sort,142200
20,152,own sorting network,1105542300
20,152,openmp sorting network,1035000
20,152,sequential sorting network,965600
20,152,std::sort,373200
30,152,own sorting network,2189730100
30,152,openmp sorting network,1952600
30,152,sequential sorting network,2017500
30,152,std::sort,724100
40,152,own sorting network,3589822900
40,152,openmp sorting network,3146000
40,152,sequential sorting network,3188900
40,152,std::sort,1175800
50,152,own sorting network,5366542800
50,152,openmp sorting network,4542900
50,152,sequential sorting network,4611200
50,152,std::sort,1735100
60,152,own sorting network,7593171900
60,152,openmp sorting network,6218400
60,152,sequential sorting network,6281200
60,152,std::sort,2392500
70,152,own sorting network,10164517000
70,152,openmp sorting network,8297900
70,152,sequential sorting network,8284800
70,152,std::sort,3191400
80,152,own sorting network,13095018700
80,152,openmp sorting network,10523400
80,152,sequential sorting network,10537400
80,152,std::sort,4078400
90,152,own sorting network,16455545400
90,152,openmp sorting network,13071800
90,152,sequential sorting network,13056600
90,152,std::sort,5115500
100,152,own sorting network,20106845100
100,152,openmp sorting network,16105800
100,152,sequential sorting network,16561700
100,152,std::sort,6650200
10,160,own sorting network,364630700
10,160,openmp sorting network,314100
10,160,sequential sorting network,309600
10,160,std::sort,123000
20,160,own sorting network,1125090400
20,160,openmp sorting network,914200
20,160,sequential sorting network,926000
20,160,std::sort,359200
30,160,own sorting network,2253817500
30,160,openmp sorting network,1802500
30,160,sequential sorting network,1811200
30,160,std::sort,719100
40,160,own sorting network,3778110900
40,160,openmp sorting network,2954300
40,160,sequential sorting network,2953100
40,160,std::sort,1191900
50,160,own sorting network,5656086100
50,160,openmp sorting network,4391900
50,160,sequential sorting network,4387700
50,160,std::sort,1771700
60,160,own sorting network,7898739800
60,160,openmp sorting network,6141400
60,160,sequential sorting network,6104800
60,160,std::sort,2459200
70,160,own sorting network,10578982900
70,160,openmp sorting network,8335500
70,160,sequential sorting network,8262300
70,160,std::sort,3331400
80,160,own sorting network,13559137900
80,160,openmp sorting network,10760800
80,160,sequential sorting network,10671900
80,160,std::sort,4458500
90,160,own sorting network,16897296900
90,160,openmp sorting network,13526700
90,160,sequential sorting network,13422800
90,160,std::sort,5543000
100,160,own sorting network,20678325800
100,160,openmp sorting network,16484200
100,160,sequential sorting network,16343600
100,160,std::sort,6730100
10,168,own sorting network,399261900
10,168,openmp sorting network,317000
10,168,sequential sorting network,312600
10,168,std::sort,124800
20,168,own sorting network,1189550800
20,168,openmp sorting network,1004500
20,168,sequential sorting network,998900
20,168,std::sort,387400
30,168,own sorting network,2413606500
30,168,openmp sorting network,1940700
30,168,sequential sorting network,1930300
30,168,std::sort,767500
40,168,own sorting network,3998313800
40,168,openmp sorting network,3398300
40,168,sequential sorting network,3495300
40,168,std::sort,1284100
50,168,own sorting network,5987030500
50,168,openmp sorting network,4977900
50,168,sequential sorting network,5055900
50,168,std::sort,1911500
60,168,own sorting network,8315834200
60,168,openmp sorting network,6907100
60,168,sequential sorting network,6952900
60,168,std::sort,2671000
70,168,own sorting network,10937127600
70,168,openmp sorting network,9238200
70,168,sequential sorting network,9304700
70,168,std::sort,3590400
80,168,own sorting network,14150255100
80,168,openmp sorting network,11763300
80,168,sequential sorting network,11787300
80,168,std::sort,4589200
90,168,own sorting network,17856843400
90,168,openmp sorting network,14633300
90,168,sequential sorting network,14743700
90,168,std::sort,5712600
100,168,own sorting network,21893108700
100,168,openmp sorting network,17849900
100,168,sequential sorting network,17928300
100,168,std::sort,7039100
10,176,own sorting network,419951700
10,176,openmp sorting network,380800
10,176,sequential sorting network,337700
10,176,std::sort,136200
20,176,own sorting network,1182686100
20,176,openmp sorting network,1101200
20,176,sequential sorting network,1056600
20,176,std::sort,413200
30,176,own sorting network,2426320200
30,176,openmp sorting network,2137000
30,176,sequential sorting network,2060400
30,176,std::sort,823300
40,176,own sorting network,4019061900
40,176,openmp sorting network,3477400
40,176,sequential sorting network,3404100
40,176,std::sort,1360200
50,176,own sorting network,6343667500
50,176,openmp sorting network,5317300
50,176,sequential sorting network,5084300
50,176,std::sort,2095800
60,176,own sorting network,8940751900
60,176,openmp sorting network,7409200
60,176,sequential sorting network,7193400
60,176,std::sort,2922900
70,176,own sorting network,11735703100
70,176,openmp sorting network,9918000
70,176,sequential sorting network,9535800
70,176,std::sort,3871400
80,176,own sorting network,14860547700
80,176,openmp sorting network,12714000
80,176,sequential sorting network,12328800
80,176,std::sort,4984600
90,176,own sorting network,18333885100
90,176,openmp sorting network,15748700
90,176,sequential sorting network,15376600
90,176,std::sort,6196400
100,176,own sorting network,22243226700
100,176,openmp sorting network,19304500
100,176,sequential sorting network,18739200
100,176,std::sort,7541900
10,184,own sorting network,372968200
10,184,openmp sorting network,363600
10,184,sequential sorting network,353600
10,184,std::sort,187800
20,184,own sorting network,1181506500
20,184,openmp sorting network,1084700
20,184,sequential sorting network,1065900
20,184,std::sort,470300
30,184,own sorting network,2434225900
30,184,openmp sorting network,2146300
30,184,sequential sorting network,2134200
30,184,std::sort,894800
40,184,own sorting network,4058933800
40,184,openmp sorting network,3557300
40,184,sequential sorting network,3552000
40,184,std::sort,1488600
50,184,own sorting network,6008477400
50,184,openmp sorting network,5383400
50,184,sequential sorting network,5409900
50,184,std::sort,2224400
60,184,own sorting network,8263228600
60,184,openmp sorting network,7552400
60,184,sequential sorting network,7674000
60,184,std::sort,3156300
70,184,own sorting network,11069189500
70,184,openmp sorting network,10066700
70,184,sequential sorting network,10142700
70,184,std::sort,4145100
80,184,own sorting network,14228359100
80,184,openmp sorting network,12943700
80,184,sequential sorting network,12968600
80,184,std::sort,5281900
90,184,own sorting network,17701365100
90,184,openmp sorting network,16122800
90,184,sequential sorting network,16139800
90,184,std::sort,6636900
100,184,own sorting network,21682597700
100,184,openmp sorting network,19693500
100,184,sequential sorting network,19666900
100,184,std::sort,8055900
10,192,own sorting network,412610900
10,192,openmp sorting network,386700
10,192,sequential sorting network,375100
10,192,std::sort,149300
20,192,own sorting network,1223929400
20,192,openmp sorting network,1114800
20,192,sequential sorting network,1123100
20,192,std::sort,440700
30,192,own sorting network,2415060300
30,192,openmp sorting network,2227400
30,192,sequential sorting network,2266300
30,192,std::sort,907800
40,192,own sorting network,4088673000
40,192,openmp sorting network,3738000
40,192,sequential sorting network,3741400
40,192,std::sort,1507600
50,192,own sorting network,6127947500
50,192,openmp sorting network,5640400
50,192,sequential sorting network,5596900
50,192,std::sort,2272100
60,192,own sorting network,8513895700
60,192,openmp sorting network,7885400
60,192,sequential sorting network,7808600
60,192,std::sort,3199000
70,192,own sorting network,11232451200
70,192,openmp sorting network,10416900
70,192,sequential sorting network,10323100
70,192,std::sort,4215400
80,192,own sorting network,14448712800
80,192,openmp sorting network,13378800
80,192,sequential sorting network,13272100
80,192,std::sort,5440600
90,192,own sorting network,18104613700
90,192,openmp sorting network,16628700
90,192,sequential sorting network,16479600
90,192,std::sort,6749600
100,192,own sorting network,22143852300
100,192,openmp sorting network,20254800
100,192,sequential sorting network,20128900
100,192,std::sort,8203800
10,200,own sorting network,430515800
10,200,openmp sorting network,409300
10,200,sequential sorting network,382900
10,200,std::sort,167000
20,200,own sorting network,1267796500
20,200,openmp sorting network,1170400
20,200,sequential sorting network,1164000
20,200,std::sort,470000
30,200,own sorting network,2463138000
30,200,openmp sorting network,2317400
30,200,sequential sorting network,2311500
30,200,std::sort,929800
40,200,own sorting network,4218532100
40,200,openmp sorting network,3844500
