Array count,Array size,Sorter,Time
30,240,std::sort,1137000
40,240,own sorting network,9445534300
40,240,openmp sorting network,4641000
40,240,sequential sorting network,4534400
40,240,std::sort,1871700
50,240,own sorting network,14178690800
50,240,openmp sorting network,6903500
50,240,sequential sorting network,6795800
50,240,std::sort,2791800
60,240,own sorting network,19887691000
60,240,openmp sorting network,9614000
60,240,sequential sorting network,9490800
60,240,std::sort,3897900
70,240,own sorting network,26548105700
70,240,openmp sorting network,12843400
70,240,sequential sorting network,12675600
70,240,std::sort,5177500
80,240,own sorting network,34067654900
80,240,openmp sorting network,16406400
80,240,sequential sorting network,16283400
80,240,std::sort,6644100
90,240,own sorting network,42513923600
90,240,openmp sorting network,20572500
90,240,sequential sorting network,20455300
90,240,std::sort,8298400
100,240,own sorting network,52030008700
100,240,openmp sorting network,25174100
100,240,sequential sorting network,24932900
100,240,std::sort,10128800
10,248,own sorting network,962405000
10,248,openmp sorting network,469700
10,248,sequential sorting network,469500
10,248,std::sort,190800
20,248,own sorting network,2921701900
20,248,openmp sorting network,1404800
20,248,sequential sorting network,1415200
20,248,std::sort,572100
30,248,own sorting network,5850332400
30,248,openmp sorting network,2804500
30,248,sequential sorting network,2828400
30,248,std::sort,1146600
40,248,own sorting network,9741399600
40,248,openmp sorting network,4687400
40,248,sequential sorting network,4843500
40,248,std::sort,1917500
50,248,own sorting network,14595329700
50,248,openmp sorting network,7100900
50,248,sequential sorting network,7160700
50,248,std::sort,2867100
60,248,own sorting network,20398640500
60,248,openmp sorting network,9936300
60,248,sequential sorting network,9945200
60,248,std::sort,4004300
70,248,own sorting network,27209886600
70,248,openmp sorting network,13308100
70,248,sequential sorting network,13303900
70,248,std::sort,5328400
80,248,own sorting network,34938558500
80,248,openmp sorting network,17082200
80,248,sequential sorting network,17067600
80,248,std::sort,6822800
90,248,own sorting network,43851595100
90,248,openmp sorting network,21262600
90,248,sequential sorting network,21305800
90,248,std::sort,8531000
100,248,own sorting network,53487028600
100,248,openmp sorting network,25942700
100,248,sequential sorting network,26003500
100,248,std::sort,10437800
10,256,own sorting network,979907800
10,256,openmp sorting network,535800
10,256,sequential sorting network,524500
10,256,std::sort,217500
20,256,own sorting network,3026980700
20,256,openmp sorting network,1531800
20,256,sequential sorting network,1526400
20,256,std::sort,625700
30,256,own sorting network,6078379500
30,256,openmp sorting network,3110400
30,256,sequential sorting network,3133300
30,256,std::sort,1239200
40,256,own sorting network,10100119200
40,256,openmp sorting network,5061500
40,256,sequential sorting network,5088600
40,256,std::sort,2040800
50,256,own sorting network,15104154100
50,256,openmp sorting network,7503900
50,256,sequential sorting network,7506200
50,256,std::sort,3051500
60,256,own sorting network,21144337800
60,256,openmp sorting network,10590100
60,256,sequential sorting network,10426100
60,256,std::sort,4240300
70,256,own sorting network,28234354800
70,256,openmp sorting network,14003200
70,256,sequential sorting network,13826000
70,256,std::sort,5610300
80,256,own sorting network,36266370800
80,256,openmp sorting network,17889700
80,256,sequential sorting network,17692200
80,256,std::sort,7200500
90,256,own sorting network,45238824200
90,256,openmp sorting network,22329000
90,256,sequential sorting network,22237600
90,256,std::sort,8962400
100,256,own sorting network,55435937400
100,256,openmp sorting network,27655800
100,256,sequential sorting network,27542300
100,256,std::sort,11097500
10,8,own sorting network,5801800
10,8,openmp sorting network,4500
10,8,sequential sorting network,4700
10,8,std::sort,3500
20,8,own sorting network,17197400
20,8,openmp sorting network,13400
20,8,sequential sorting network,13500
20,8,std::sort,9900
30,8,own sorting network,34816400
30,8,openmp sorting network,25900
30,8,sequential sorting network,26100
30,8,std::sort,18100
40,8,own sorting network,58145400
40,8,openmp sorting network,41200
40,8,sequential sorting network,42100
40,8,std::sort,28400
50,8,own sorting network,85815800
50,8,openmp sorting network,60000
50,8,sequential sorting network,60700
50,8,std::sort,41400
60,8,own sorting network,118794800
60,8,openmp sorting network,81200
60,8,sequential sorting network,83000
60,8,std::sort,57800
70,8,own sorting network,156945400
70,8,openmp sorting network,106400
70,8,sequential sorting network,109100
70,8,std::sort,76100
80,8,own sorting network,200076000
80,8,openmp sorting network,133800
80,8,sequential sorting network,137500
80,8,std::sort,96300
90,8,own sorting network,248230900
90,8,openmp sorting network,163900
90,8,sequential sorting network,168300
90,8,std::sort,118800
100,8,own sorting network,301326000
100,8,openmp sorting network,196800
100,8,sequential sorting network,201200
100,8,std::sort,143600
10,16,own sorting network,17234800
10,16,openmp sorting network,11400
10,16,sequential sorting network,11200
10,16,std::sort,7000
20,16,own sorting network,52714300
20,16,openmp sorting network,33800
20,16,sequential sorting network,33000
20,16,std::sort,19800
30,16,own sorting network,104130700
30,16,openmp sorting network,66100
30,16,sequential sorting network,64400
30,16,std::sort,37900
40,16,own sorting network,173620000
40,16,openmp sorting network,108900
40,16,sequential sorting network,106600
40,16,std::sort,61400
50,16,own sorting network,261114900
50,16,openmp sorting network,160500
50,16,sequential sorting network,158200
50,16,std::sort,91200
60,16,own sorting network,366333000
60,16,openmp sorting network,222700
60,16,sequential sorting network,220900
60,16,std::sort,127000
70,16,own sorting network,494038700
70,16,openmp sorting network,296700
70,16,sequential sorting network,301600
70,16,std::sort,167600
80,16,own sorting network,642408600
80,16,openmp sorting network,380500
80,16,sequential sorting network,384600
80,16,std::sort,214700
90,16,own sorting network,809786200
90,16,openmp sorting network,475700
90,16,sequential sorting network,487900
90,16,std::sort,267300
100,16,own sorting network,1006132700
100,16,openmp sorting network,585600
100,16,sequential sorting network,597300
100,16,std::sort,330100
10,24,own sorting network,45763300
10,24,openmp sorting network,24600
10,24,sequential sorting network,24200
10,24,std::sort,24700
20,24,own sorting network,130421100
20,24,openmp sorting network,69000
20,24,sequential sorting network,68300
20,24,std::sort,50100
30,24,own sorting network,262177200
30,24,openmp sorting network,134500
30,24,sequential sorting network,133800
30,24,std::sort,97600
40,24,own sorting network,437925200
40,24,openmp sorting network,220700
40,24,sequential sorting network,219800
40,24,std::sort,148200
50,24,own sorting network,650846600
50,24,openmp sorting network,334800
50,24,sequential sorting network,325400
50,24,std::sort,209500
60,24,own sorting network,902875800
60,24,openmp sorting network,459500
60,24,sequential sorting network,451000
60,24,std::sort,280900
70,24,own sorting network,1187001400
70,24,openmp sorting network,597600
70,24,sequential sorting network,588900
70,24,std::sort,361800
80,24,own sorting network,1513487800
80,24,openmp sorting network,755500
80,24,sequential sorting network,760700
80,24,std::sort,453500
90,24,own sorting network,1875753800
90,24,openmp sorting network,936100
90,24,sequential sorting network,932300
90,24,std::sort,552800
100,24,own sorting network,2291171100
100,24,openmp sorting network,1141400
100,24,sequential sorting network,1145400
100,24,std::sort,669800
10,32,own sorting network,53698400
10,32,openmp sorting network,31800
10,32,sequential sorting network,32700
10,32,std::sort,17900
20,32,own sorting network,160054700
20,32,openmp sorting network,92800
20,32,sequential sorting network,91800
20,32,std::sort,53400
30,32,own sorting network,318413700
30,32,openmp sorting network,178300
30,32,sequential sorting network,177000
30,32,std::sort,103900
40,32,own sorting network,528476100
40,32,openmp sorting network,292400
40,32,sequential sorting network,319300
40,32,std::sort,171300
50,32,own sorting network,788978400
50,32,openmp sorting network,433000
50,32,sequential sorting network,459800
50,32,std::sort,254700
60,32,own sorting network,1101804600
60,32,openmp sorting network,602900
60,32,sequential sorting network,629300
60,32,std::sort,353700
70,32,own sorting network,1466474900
70,32,openmp sorting network,798600
70,32,sequential sorting network,835400
70,32,std::sort,469600
80,32,own sorting network,1892406400
80,32,openmp sorting network,1029400
80,32,sequential sorting network,1077100
80,32,std::sort,604700
90,32,own sorting network,2370166500
90,32,openmp sorting network,1282600
90,32,sequential sorting network,1338800
90,32,std::sort,755000
100,32,own sorting network,2899549400
100,32,openmp sorting network,1570700
100,32,sequential sorting network,1660300
100,32,std::sort,924500
10,40,own sorting network,93848000
10,40,openmp sorting network,51100
10,40,sequential sorting network,48700
10,40,std::sort,23200
20,40,own sorting network,279996400
20,40,openmp sorting network,145500
20,40,sequential sorting network,140600
20,40,std::sort,70000
30,40,own sorting network,561115700
30,40,openmp sorting network,281300
30,40,sequential sorting network,274100
30,40,std::sort,137200
40,40,own sorting network,930063600
40,40,openmp sorting network,457400
40,40,sequential sorting network,467200
40,40,std::sort,226000
50,40,own sorting network,1394360900
50,40,openmp sorting network,678500
50,40,sequential sorting network,703300
50,40,std::sort,335000
60,40,own sorting network,1941103900
60,40,openmp sorting network,936600
60,40,sequential sorting network,966000
60,40,std::sort,463400
70,40,own sorting network,2580467200
70,40,openmp sorting network,1242300
70,40,sequential sorting network,1267600
70,40,std::sort,693700
80,40,own sorting network,3311258300
80,40,openmp sorting network,1612600
80,40,sequential sorting network,1611200
80,40,std::sort,866500
90,40,own sorting network,4147268500
90,40,openmp sorting network,2011700
90,40,sequential sorting network,2041200
90,40,std::sort,1067900
100,40,own sorting network,5065022500
100,40,openmp sorting network,2445100
100,40,sequential sorting network,2459800
100,40,std::sort,1419700
10,48,own sorting network,106097600
10,48,openmp sorting network,58100
10,48,sequential sorting network,57100
10,48,std::sort,27700
20,48,own sorting network,333633900
20,48,openmp sorting network,171800
20,48,sequential sorting network,168000
20,48,std::sort,83800
30,48,own sorting network,664133000
30,48,openmp sorting network,335600
30,48,sequential sorting network,329800
30,48,std::sort,167600
40,48,own sorting network,1101945900
40,48,openmp sorting network,565600
40,48,sequential sorting network,549500
40,48,std::sort,276700
50,48,own sorting network,1652642300
50,48,openmp sorting network,837000
50,48,sequential sorting network,821400
50,48,std::sort,414000
60,48,own sorting network,2305978900
60,48,openmp sorting network,1210300
